again;8:19;953773264;749
power stay;0:14;668489837;446
wish month;0:17;377893229;265
fill;5:46;192809791;562
it we;10:5;69185515;955
firm arm;8:15;435017139;536
network;0:20;299796032;900
hard month;7:39;734568587;451
base;6:43;251127288;528
glass safe;3:46;24923204;267
real;9:44;297776444;967
similar task;9:32;545023025;362
wish fear;2:10;354130937;774
activity always;9:47;14149723;785
cover someone;9:59;996352197;850
himself activity;6:59;471804447;570
my cup;6:16;917088398;727
table foot;5:25;427947506;697
partner behavior;3:57;755249088;795
possible;5:27;707890472;145
start;2:6;580545056;814
six;2:26;418427844;646
interest;0:10;469777731;830
along west;2:51;253502923;726
sort;0:48;696160703;1
day here;3:36;573641156;816
area;3:59;176404372;807
on fact;2:57;306648781;724
fund;2:31;558032338;892
investment should;8:14;609942163;272
small view;4:28;370537676;891
garden;4:42;565592731;739
pick call;2:10;894657739;886
writer group;9:50;260852059;487
hit;10:2;225842836;679
least;0:14;903789926;579
stock industry;8:43;843308194;459
heavy;6:59;438804002;122
research be;8:17;362003147;818
represent;7:53;889995042;973
analysis;6:38;244766044;484
Republican write;0:29;404486347;639
enter gun;1:57;679557789;928
choice;1:28;462664108;909
oil;7:19;86168429;736
successful line;5:48;343753909;409
risk;0:29;809796099;298
sit;4:37;411191938;356
catch TV;3:20;182852329;899
our edge;4:49;555056679;132
final catch;10:34;364388762;739
start;9:21;390480699;2
run;2:57;564296361;952
where;2:32;141325757;212
up hour;1:35;184304067;591
lead carry;9:56;633794624;505
recently particularly;6:31;111149759;1
main;10:45;765819180;316
office;10:18;104053437;573
reason;2:47;896795521;621
play discover;4:24;958849793;548
indicate outside;10:15;319830263;8
enter spring;3:26;469666753;599
myself;7:47;144470739;704
star;4:18;412409777;925
work;0:43;409599793;276
real;8:47;122565677;146
democratic;2:15;987060463;898
ball beat;0:6;870643849;230
economic see;7:24;488121620;790
you answer;5:37;324210803;699
laugh response;7:25;667585868;582
technology;1:32;340539650;106
difficult never;8:14;801294374;832
protect movie;4:2;480879386;829
know usually;6:25;957039222;745
improve;2:55;680133738;876
might;4:11;432579842;495
pattern;2:55;7977716;888
already;9:44;228185308;827
from ever;10:20;111510952;23
west away;9:22;865394670;552
conference author;6:2;639637592;543
decade too;10:22;734769735;744
according;5:28;750209256;272
choose central;4:15;143878759;271
policy;4:18;44371795;948
include remain;1:38;145168669;369
technology;0:47;223645762;680
truth;8:24;873594153;446
standard;0:14;125158090;758
commercial whole;8:50;887891129;407
leave;6:38;33019769;312
both;10:31;255440148;157
watch billion;3:58;252370678;463
necessary west;7:41;297874021;150
sense;0:41;888933845;998
case;3:41;60533239;640
friend hold;10:40;987974191;280
material;2:45;827393940;402
prepare from;4:22;973509228;984
media;2:0;313416139;105
reveal science;9:44;6414062;934
morning campaign;1:14;326554329;678
assume key;0:20;392558421;23
effect technology;2:54;778259949;460
then cold;1:57;592236289;217
senior risk;1:57;819069180;994
pattern science;1:31;209753998;166
left might;2:58;893620664;819
establish;8:54;176835751;662
drive;6:0;732309974;726
home;0:36;466901339;513
reduce;2:3;155566260;752
down;1:27;218315070;882
late help;0:21;497537843;958
town;5:57;644634482;429
cultural over;3:18;284683053;285
everything among;10:18;527867289;185
area;1:28;429783559;23
training half;8:30;712490278;842
know;7:20;843330327;616
surface;1:3;675949002;310
bad these;8:15;12192856;38
billion event;9:40;936216177;880
resource play;10:43;80361383;746
quality hot;6:3;639466627;589
along structure;6:54;325122084;203
energy;8:6;38418791;299
size;3:27;195910214;487
those final;6:54;402638214;499
note service;3:52;541717197;632
meeting;0:36;263572877;529
property start;10:31;748713182;704
miss;7:16;265224596;50
before;2:42;278927602;362
ok;3:41;93692695;891
control;8:27;767605255;850
base theory;2:41;675641636;625
keep;2:30;336998662;306
senior;6:8;455418372;82
reflect;1:21;92849031;20
laugh;6:28;560230099;939
rule;10:52;595576527;720
space;8:39;634256245;146
practice task;5:50;188101573;282
worry;7:58;36242829;408
address walk;1:32;932599476;30
operation ability;3:53;922071976;611
help;0:5;368405013;3
effect situation;5:13;187301039;225
war;7:22;785627022;115
do debate;7:50;462700893;619
among;2:4;816976003;233
popular write;5:18;48585498;780
woman American;9:20;792324172;182
finish customer;5:33;667175784;1000
agent tax;5:44;719400269;171
bit;4:12;456272776;961
forget idea;7:54;738685996;392
wife off;9:17;63222783;582
friend;6:54;480134004;40
watch;4:10;279717258;768
general candidate;3:41;708967857;751
stage;8:30;161750323;633
see;6:53;76845683;815
news into;7:46;145403199;377
learn;7:2;249526792;514
fine;5:27;119768678;299
some;0:3;179247702;481
establish board;8:56;602284243;913
because;8:46;8306107;355
doctor;3:53;944325933;133
federal;8:35;157035620;358
choose responsibility;7:47;434469387;919
then range;8:15;384964487;100
speech;10:27;925736071;53
record;0:17;658172283;684
possible specific;0:58;968161667;27
community professional;6:53;324150651;831
always poor;2:31;350935588;860
manager;8:48;259536745;863
say machine;2:2;82236087;455
oil;7:42;461876403;298
PM old;5:35;90271960;589
team region;0:56;435926274;5
first;7:27;829363308;591
marriage part;1:50;458097999;709
knowledge test;1:5;905110536;673
scientist;8:36;248118587;703
someone;6:46;551664181;524
I cup;4:15;925586470;247
politics result;8:35;413754941;726
still;0:31;302623900;566
field option;1:4;783482712;866
picture;4:49;857989041;186
statement;4:36;700600269;703
method;2:19;220476456;232
point;7:32;222626757;764
ground;9:16;330352580;877
newspaper;9:3;173820730;834
staff clear;2:58;315625288;513
give because;8:1;655686078;36
seven;2:43;910191944;927
read;7:2;495885953;64
short;4:17;517153091;985
along;4:4;610286848;911
act;5:18;411684609;872
total serious;3:28;366970719;512
quite;8:32;568665;447
this;7:53;930471691;410
hotel;10:8;573006116;948
nature;8:57;166311165;248
speech challenge;3:47;856078967;430
husband administration;10:51;128847361;3
have government;6:24;484092879;317
process girl;9:43;204654712;44
son;9:43;875726384;897
despite situation;9:15;185611203;191
difference heart;1:25;697446254;210
reason;7:17;106768091;215
specific try;3:37;619563787;820
street;10:16;603510478;478
out;1:12;67732349;832
situation;10:21;454023811;827
trouble general;6:18;991753979;361
season need;1:13;133038536;856
anything;3:5;864163414;536
free;6:28;872207818;647
yeah;9:41;629053612;777
official;1:15;854389580;830
staff;0:35;965227780;207
leg;4:7;724169298;292
leader;7:20;452135459;107
remain manage;4:3;426458796;243
hotel peace;8:30;74889112;360
maybe;3:47;344286123;453
direction beyond;9:34;975141463;679
recently whatever;5:21;634255385;59
rise science;7:36;544216551;647
up own;2:37;605127011;369
nothing nor;4:48;512554422;238
happen;9:18;302835470;86
guy;5:46;577966282;308
increase;6:36;663371223;824
mother;6:21;956683512;38
doctor step;7:41;146344426;53
in;9:36;122491176;294
perhaps decide;5:1;376905458;894
perform;0:10;689045227;542
front particularly;3:4;83006257;410
dark;9:9;453606881;540
trade sense;2:32;862068391;553
quickly consider;8:13;162768597;185
baby add;0:54;471267805;808
life party;5:19;104912370;328
space still;1:33;988295774;712
week;4:35;164683890;587
language drive;9:10;435017170;974
for;9:39;37489199;979
capital;7:37;102870498;560
remember experience;3:27;56490963;818
reach;0:3;147712915;17
after;1:33;490805269;40
design return;8:8;176795731;78
simple draw;8:14;926393648;351
explain;2:34;62693528;527
suffer and;4:45;195314179;564
rate;1:44;662171005;517
perform daughter;4:46;975518283;906
husband recognize;9:3;537609762;419
return finally;1:27;891434331;139
save;8:36;667995924;514
page;7:11;57789824;500
night;0:47;981926662;834
month;3:4;569439965;100
model manager;5:21;506528960;288
would already;8:31;256580997;96
cultural;8:58;206637770;45
authority government;1:29;312184582;246
message read;6:6;759063933;857
interesting memory;5:57;311275289;481
down;2:34;167701874;239
hour;6:1;47260239;199
stage score;7:49;426713283;806
road different;4:3;434499207;219
ground site;10:20;634893793;387
friend;3:29;258831059;245
range production;1:33;306478629;546
reduce school;6:37;13225533;238
start;4:51;631300006;424
base hot;4:17;450881544;929
computer;0:28;691943263;871
film smile;5:11;951827253;574
nature;10:48;753579290;104
now;9:44;49702766;994
whole;5:11;592376698;926
many;8:3;420591239;183
class;3:1;79720984;887
TV;8:7;161059600;682
around close;0:57;948795270;580
itself performance;9:31;391947251;387
arm;1:50;342444736;846
century;6:34;154782895;455
crime occur;5:44;418142512;405
sister book;2:50;330393915;484
per take;6:15;193642450;866
because;4:39;965806886;700
gas will;0:27;250181054;950
eight property;10:17;664707623;210
simple future;8:46;240864432;118
young;5:20;564849963;558
weight soon;2:52;754121032;626
including question;5:42;688849842;186
nearly;9:30;328490323;322
material;0:26;151516106;976
total senior;6:57;319187281;574
force;4:29;55504175;421
firm parent;4:41;173590019;541
task building;6:1;305262396;777
occur;1:19;654257615;848
magazine next;0:8;700222219;18
improve;9:6;605258184;467
development;7:15;582375825;137
happen;1:13;964772628;222
toward will;3:10;261794073;63
mother possible;3:11;886138793;864
discuss;6:35;477906796;5
alone;0:18;691538399;614
growth;5:10;732233937;718
end;8:48;572173673;81
animal;8:4;170734047;279
wind;9:22;810911452;415
yard from;10:32;399562366;607
away expect;10:50;45162831;184
nor;5:2;798848566;649
computer;10:44;139367367;791
executive he;2:1;877577809;100
behavior ever;7:7;61028187;894
meeting;7:15;167192359;658
might story;2:49;643578646;587
method large;10:15;484107678;235
goal board;9:25;576433355;630
head;9:46;777277488;335
partner;8:26;914658535;441
natural debate;5:43;522469090;826
strategy field;0:15;950879485;453
speak;10:47;544206731;966
instead card;9:4;638092045;472
woman local;4:33;610293123;390
house;3:45;166291628;171
animal;6:9;221427253;362
describe;0:47;626337967;174
room animal;9:25;484184047;183
star itself;9:14;498906015;704
minute other;6:9;963999567;539
rise card;2:16;229867169;213
right;8:27;178363784;631
hospital explain;4:24;55048227;701
article detail;8:31;707186870;490
deal read;6:30;669880594;187
boy;3:12;841900117;463
still;5:17;822151049;711
answer last;8:33;543096828;141
system true;6:32;174596218;171
they;2:55;563902882;167
behavior Democrat;5:44;317954328;381
author travel;10:4;303413395;350
a couple;0:31;619194680;169
president American;6:9;870456736;966
letter;6:0;238920718;353
brother;8:29;619376316;516
per;6:19;247164683;198
people leader;6:18;416630787;487
personal thing;4:15;145670151;316
laugh push;1:27;507553542;72
think;5:51;967943844;715
worker democratic;2:5;597656255;242
minute black;6:0;289973116;300
music;0:5;558542431;224
summer author;5:31;12632131;185
impact region;5:58;333772625;47
environmental;6:20;933065910;730
especially fund;4:10;242620385;196
fall price;6:19;942786886;993
four election;10:29;662965968;801
get statement;1:26;651300197;687
anyone;10:45;526303755;295
charge go;9:41;931062619;346
stop;9:44;148996093;909
threat;0:52;498083838;219
such;1:57;229647654;871
guy way;5:3;208549466;567
also;3:14;144911827;440
type;4:44;821445821;247
under;7:11;183057730;136
that;1:45;101420019;709
talk;8:57;952294662;299
knowledge;5:5;45581257;822
son;10:38;476747621;421
same six;9:46;113984637;10
store popular;0:1;992892232;695
positive consider;1:8;966624078;293
option;10:30;597966071;501
history;9:42;56639001;984
hand;2:48;684435772;631
pattern;0:47;830622656;307
firm body;7:23;110502968;207
surface nearly;1:9;372261829;192
question share;10:32;243522272;521
good;3:58;266301357;309
choice special;6:40;583907326;944
public hand;9:2;286007430;595
my;9:22;786615380;211
receive plant;2:9;167482722;955
air;6:36;227128222;478
customer light;4:23;212480484;583
decision;3:50;61881383;335
process;9:56;679410330;254
individual;7:44;282009474;886
just factor;0:46;185526830;863
candidate have;6:4;803321154;409
field;3:36;516140472;843
player certain;9:26;503564153;910
goal;4:5;621064820;231
they born;10:46;621061996;126
animal behind;2:15;517010268;47
society;4:46;995316854;810
somebody each;10:8;923874906;225
mind operation;5:15;705388632;272
between;10:47;625995000;417
research;7:44;748519908;642
production fly;5:17;187915671;245
former investment;3:9;930581458;762
product PM;1:1;234908369;28
southern management;10:5;817403943;126
on;8:55;222439809;158
news;7:14;115982660;515
window teach;1:12;67718282;967
stage;9:26;250089884;808
marriage interest;1:10;954671012;576
pull tough;7:40;259142928;546
reduce stuff;7:35;35586393;589
security specific;2:49;228330133;135
nearly hope;5:10;362157927;804
nature large;1:5;474314564;857
per;4:59;713568103;866
task;7:13;145398540;140
health those;5:45;491091045;873
kind;1:44;987914982;698
mean;7:6;732373211;978
run;9:19;899110043;308
one;4:39;73539794;539
traditional;1:31;459725328;685
high theory;5:20;411363652;603
his wish;3:25;571342385;456
election customer;9:23;517486162;223
impact either;2:35;303742471;435
top should;10:16;738543524;668
collection wish;8:4;738543143;838
fear;8:3;311787723;378
time;3:26;566478030;329
responsibility;4:12;434227448;919
a moment;5:31;300086599;940
available;10:57;445399523;12
size phone;5:35;946111210;386
interview believe;1:35;344874181;796
occur;8:28;734528502;489
air;6:0;382060998;964
forward;5:19;876940532;933
include know;0:18;712460283;726
gun;5:15;809644043;98
also;2:2;106359032;218
election security;10:46;696771237;258
else fast;9:30;359709692;229
skill discussion;2:49;387628985;926
magazine;0:29;765214247;65
admit next;8:16;958649553;123
skin clear;8:42;661117191;197
how three;7:22;150177142;913
grow join;3:9;228667507;490
guy;2:42;295795577;237
suffer;6:36;379448689;51
consumer;3:58;851363575;525
clearly;2:37;416621920;109
win break;6:30;180759503;594
indicate matter;3:30;844721812;465
realize;10:3;399636659;423
run person;1:5;227967186;776
voice affect;10:2;252000963;9
prepare machine;5:20;478960501;579
lot call;6:55;726660886;318
half law;9:26;835329151;799
practice deal;1:22;83451167;986
trouble short;10:48;225497389;752
nor either;1:14;70129695;774
affect;8:22;832755877;617
structure small;4:34;125100543;604
hand;1:8;798466874;79
customer;8:3;552009274;655
information use;4:11;487822161;277
scene;6:27;238174225;195
for;9:30;228200851;951
step;3:25;352296360;364
usually;0:27;398685859;217
allow sit;8:48;265279047;789
mission;1:53;912398353;760
meet maintain;3:11;37829725;180
scene;7:35;252963522;771
what;10:37;463930782;395
get deal;2:29;812797619;701
think;7:21;246401137;447
see;2:29;570965255;926
college;8:5;887564625;58
trade;5:53;954859713;610
grow argue;1:32;322435788;62
anyone lead;1:36;304039305;455
close current;4:19;931390693;696
manager ball;8:46;758796445;552
article even;4:41;356852115;824
wrong;9:10;771064790;234
may;1:4;430475906;264
industry;0:6;596928669;196
growth;7:53;898482574;272
head run;4:3;417365931;878
couple;9:57;123678472;27
training;5:53;586390586;690
out Democrat;2:58;836410833;444
Republican;0:36;501027734;126
center collection;5:36;425748585;796
catch;8:33;644502392;74
agency;2:58;280436261;558
through;1:11;108489474;58
ball much;6:18;856917566;201
teach population;6:24;278710488;692
professional;6:14;996274354;866
walk write;1:33;615835119;901
born;3:48;291551677;400
child exist;7:20;491947490;247
especially just;3:55;48712392;642
raise create;0:16;515219855;140
gas;0:32;750040738;212
including myself;0:25;59740448;624
world amount;4:47;299496077;430
could;4:26;634305262;604
each;1:1;205437946;702
note;5:31;712183102;865
do design;0:50;827182646;901
very;9:38;666348922;977
stay;10:49;66408312;274
seek knowledge;0:30;769101971;809
industry best;6:0;583094737;997
cup continue;1:45;754928386;37
task;8:9;249254773;395
in;10:7;497806319;28
child name;6:54;369666510;973
throw brother;9:43;136595235;8
important mind;9:10;768225072;250
to start;10:9;71512882;832
of;3:4;134063979;406
image lay;2:53;554098053;475
research;7:22;445159688;783
factor;10:30;707694467;944
effort cell;5:53;850229063;488
concern;6:25;750884368;966
hope ok;1:14;999639113;594
book;5:14;88666033;866
drop democratic;7:1;698928382;117
toward;7:1;283464100;484
ground difficult;8:9;778838453;279
Republican sister;8:34;261316829;853
them;0:46;310654598;780
next word;9:42;786289323;29
with;6:5;902715833;412
operation exactly;8:32;738113207;249
less wonder;3:25;400689661;805
store interesting;9:56;946444310;812
their herself;9:16;607827800;766
recently;0:20;417387926;99
piece sign;8:11;495349313;624
you;2:45;119647604;716
garden fund;4:43;132954848;252
nothing;1:41;24091527;996
popular;0:22;482018975;777
owner;7:14;73822401;222
use;3:30;817062365;872
us right;0:42;355766782;928
religious modern;6:15;282231675;527
across turn;7:33;44659667;769
stay;8:31;623784076;116
consumer I;4:46;691091907;962
should own;2:15;608962429;290
stay;9:17;755758676;110
thing finally;5:35;270091495;811
option blood;4:37;63597127;278
probably two;5:57;765721863;97
race sing;9:40;605204882;964
everything prepare;2:30;361887192;385
expert job;8:19;563825881;977
into chair;3:41;933466978;232
avoid reflect;7:19;117112012;658
admit;1:2;244259634;632
place;8:22;672033139;729
teach;3:45;983657298;749
population;9:15;372624839;502
air;7:22;452082555;154
create small;6:2;307636163;478
sell scientist;4:31;761363496;958
own personal;0:58;821152224;734
security;3:37;828338872;50
course inside;1:18;536208745;317
far;7:10;68890000;468
authority;8:45;956496128;353
young our;2:23;831397700;297
different;2:48;528114659;165
hand;4:9;216374328;910
agent;6:36;816338256;321
fund fact;1:25;518355475;176
way to;7:34;389730197;116
employee;3:2;589709718;698
not;8:15;679229404;722
method section;3:33;717057368;249
wonder;6:40;438915856;187
finish;7:49;195037767;863
send;5:0;356884578;36
indeed;8:57;685075762;847
range;3:39;764436467;663
keep maybe;2:54;577392962;699
draw name;1:9;203788425;999
detail body;8:28;546922989;965
receive;4:10;298075827;100
it shake;10:19;694763477;376
listen;2:24;944075076;47
accept evening;5:5;956662778;776
difficult study;8:59;305635544;176
civil;2:47;137159081;276
office;6:0;399604157;887
professional story;1:20;124972413;860
finish site;10:51;697589384;698
stuff fast;8:25;359517045;59
trade plant;7:37;563879418;572
best;9:56;68838883;361
light collection;6:10;426660661;470
because;8:50;194172341;219
become change;0:7;289979362;467
who;2:51;762858084;402
wrong;7:51;305139456;648
wife;3:57;801256533;269
final want;5:27;906404069;159
throughout;6:58;951888309;980
glass;2:23;75171411;152
actually include;4:49;518069872;959
soldier realize;2:27;632239241;730
star;3:4;223868807;224
surface;0:25;469688716;940
politics garden;5:13;529380539;554
piece continue;4:15;194131487;905
foreign just;2:30;378938417;120
store;0:33;866059526;765
check play;0:55;772836452;668
conference safe;6:6;690641664;802
face;8:36;277835579;508
other;2:11;699537975;828
unit;9:5;187348307;688
culture;8:24;822213097;498
week;10:5;338585409;251
would room;2:6;851861074;38
next;3:4;686497372;326
actually;10:39;612638991;917
goal;7:33;558327312;151
contain;3:8;385312261;488
mention;7:49;479828190;42
break draw;10:51;262797228;895
deep service;4:40;748865766;872
television;4:20;964808678;444
pull;10:16;939595553;919
work;10:52;477223621;259
clearly where;1:44;970238283;533
hope election;1:51;504856516;410
good;6:20;148721545;559
weight detail;0:48;878784448;566
wish not;7:6;16439122;302
high difference;6:17;922959938;253
prove;5:12;258008505;964
your production;10:12;144893902;45
make;1:40;890910710;589
collection;1:4;178495545;476
present modern;0:40;138076454;481
form agent;0:6;933910513;431
color;7:17;93022094;60
democratic fall;4:3;830454560;839
without;5:11;199836526;966
hour election;9:37;580644947;674
act relationship;5:46;773472946;716
always floor;10:9;984080411;830
green job;2:25;685743811;975
safe;6:17;853796246;810
card group;3:3;461369702;789
set over;0:2;547601045;714
carry back;0:55;112002523;481
even appear;4:12;765775734;222
drop PM;6:49;844989561;122
could threat;3:40;942105221;861
just can;2:43;686520317;674
garden serve;2:10;639140516;314
expect;4:47;540700856;907
around soon;3:30;650954823;576
officer build;3:22;168725112;998
number;7:11;68101150;412
trouble consider;3:4;241255664;520
defense note;6:12;394184722;640
education question;1:37;752051269;774
near;3:14;718341398;200
career clearly;3:27;161604463;335
best;6:48;813887677;62
significant use;7:23;575928144;242
none professor;5:32;953218884;645
arrive;2:30;796687883;506
part;6:47;872809730;400
who hot;3:27;953780470;835
off;6:6;267922307;586
until find;6:32;355445410;732
season;8:14;639079926;148
million year;10:16;860142321;712
age class;8:9;261800370;804
old;4:58;197654189;719
meeting;9:33;61860960;896
college member;1:34;462733598;608
hear;3:10;44566962;50
hope;0:57;247368645;168
light;7:31;953520583;771
blood risk;1:21;45309730;934
store far;8:42;741253848;642
your case;1:58;715240494;21
evening;4:36;226428493;856
seat;3:17;284772171;690
measure;2:48;755085000;416
try;2:28;944312344;469
find police;5:28;464853109;661
order pattern;4:0;678215961;609
anyone;9:47;746572389;417
evidence;2:16;210989415;513
issue;9:27;812923265;647
fire;5:42;964440113;628
this;6:11;258500845;67
can;1:29;462072722;48
suddenly;3:55;814983434;996
threat front;0:3;787317620;667
mouth;6:57;780627748;587
memory indeed;3:34;30286879;528
enough;7:43;668185341;20
serious;5:42;534821974;183
executive financial;3:53;726837438;587
yet human;2:19;757595515;465
represent short;8:16;437891208;426
decide for;6:41;352057500;736
leave;3:55;922045058;650
attention;1:43;405825080;98
book;4:12;886370523;409
American other;8:50;532225667;175
exactly;4:14;506020382;276
his;1:51;422086962;452
there talk;2:18;269233339;931
him about;8:52;526575203;919
since above;2:18;166092040;544
future whom;6:13;274211110;520
remember painting;6:0;724672933;95
difference interest;5:40;4746007;858
protect;7:12;159877348;54
late whatever;8:44;516880106;484
meet;8:34;65881465;737
television;1:19;363447187;755
series cause;10:50;302915674;354
instead;7:26;818362890;93
hold;0:8;615321523;924
foot;8:29;585875201;475
serious movie;4:59;540209655;792
number;4:25;66442828;192
many interest;0:56;86335718;614
sister;7:41;153630238;439
east and;3:2;937817603;912
author education;8:25;971364121;254
safe central;10:9;293001306;605
Mrs this;2:3;511360429;807
theory least;6:8;281292450;967
plant;10:24;264796504;650
dinner;9:50;642262232;898
support;0:12;855721099;706
beyond;6:8;862341771;373
leader cup;1:41;581531382;139
education;2:55;876000355;577
south;2:16;397437990;32
meet;10:51;821450894;454
form;7:21;966076434;605
debate;6:26;548191503;524
citizen;0:3;45323948;679
again region;1:18;274070047;604
month;3:5;933701138;49
instead million;6:7;118320406;324
himself;4:27;271970160;457
many;9:8;357830192;323
something nothing;5:47;558379299;214
tax;6:27;110420851;664
husband find;9:2;852351289;32
as there;9:57;76712280;644
particular;3:17;987273759;977
difference front;5:17;600723248;204
call news;7:30;380847360;65
old;4:12;512784771;20
specific;5:42;141688732;377
education I;7:29;719470198;638
turn eight;9:15;640869062;376
machine idea;3:47;419743191;502
ok;1:26;698327434;131
serve;9:51;395940917;733
past;3:44;261956385;106
sound couple;6:39;44857361;920
city;6:4;910849386;434
form agreement;4:50;113210808;585
quite matter;2:30;47621850;580
film;9:48;240624474;938
catch;4:11;791448043;886
second behavior;2:46;812426356;862
include television;8:21;430247863;97
reach sit;6:50;426497526;700
happen;8:41;231097592;575
sport;1:33;740970968;389
former design;9:54;10864240;108
common;5:31;451047771;192
administration age;1:8;583580090;42
hand;5:57;21055168;293
whom;10:21;209483353;109
perform a;3:14;351818802;270
fish throughout;0:42;989953351;788
maintain thought;5:48;98780047;712
return;7:19;367577260;592
president their;0:35;608101328;426
onto;8:22;150941846;174
walk case;10:47;498736402;195
same toward;10:14;245261362;130
concern;3:30;51812436;246
pay;10:49;586158717;347
debate member;3:54;913533650;807
free;3:9;744095528;736
attorney;5:28;635286128;130
arm buy;7:22;869472047;125
they;8:7;915336108;905
little study;8:48;701523487;372
answer prepare;3:30;121506359;686
he hear;2:22;34917696;149
and;8:9;34259748;924
according federal;5:56;854750305;331
thought;8:34;518414974;136
color approach;1:53;553384440;861
work;3:21;853890472;237
state;3:30;739945119;852
he;10:32;363690409;610
half;9:9;511156559;671
their raise;7:42;149278669;259
party;0:0;78495160;249
moment;7:1;779582609;183
whose;5:54;268017052;34
ability until;9:28;734843429;506
husband soldier;1:50;689645591;139
tax conference;6:20;204600377;836
leader;3:51;256157143;764
wife;10:16;653348045;259
simply;7:54;970414823;38
firm;1:14;192114831;966
have through;9:13;342369908;791
pull reach;8:4;795121558;11
popular;8:4;318328927;490
believe message;6:8;76614448;853
draw;5:48;261838639;762
power;8:14;494626360;66
forward;10:39;890708497;453
step school;1:27;9268173;498
goal son;6:37;856279434;345
matter training;5:2;244444381;479
ready;10:2;410458224;359
public;7:16;230950790;427
four short;9:7;487047280;848
expect pay;7:36;703300463;318
front long;5:1;79065527;292
establish star;10:11;265175788;382
to hot;3:33;452002144;565
least;9:40;145551777;813
away;2:41;87660574;743
often speak;7:32;834803952;644
back series;0:33;139965692;741
listen smile;4:47;989717927;543
leader;8:32;962160144;984
contain;6:4;812923987;79
soon;1:38;347628470;235
recognize;1:56;509819734;231
happy;10:36;278194019;882
experience;4:11;309476605;706
order;5:12;198049649;255
much whom;4:26;758054673;252
position;0:41;265147620;415
international;10:57;706513061;296
seven;3:3;465071455;68
until;10:59;387863025;418
represent down;4:6;921249236;528
he control;6:39;617423895;114
effect security;2:4;315924087;427
offer what;10:16;906963873;780
serious;4:59;575550998;384
young toward;2:18;664206708;141
conference policy;0:21;971797315;911
wear;3:27;15229636;97
whole start;6:9;748600220;335
catch police;4:18;12984909;849
enjoy;4:47;387353591;297
try accept;3:20;319481641;892
realize;6:57;694833766;796
recently;10:37;153631921;719
well;10:10;635499239;271
safe;2:21;389931766;488
including;5:51;612419603;981
woman;9:14;352104156;533
bad;2:20;47563207;179
adult;0:43;779153705;285
then carry;9:34;14512397;680
bad;0:31;822441060;867
stock;3:57;980621750;389
so successful;2:2;416872399;372
well physical;0:24;809973109;618
opportunity least;6:33;291295750;559
shake although;10:45;103727186;364
series;5:10;3350036;51
run pull;7:20;766281390;439
consumer;10:39;450837998;10
response;7:45;140830575;993
paper almost;3:17;301218628;816
well care;5:4;143411187;408
happen former;9:39;452770922;410
old community;6:10;381254344;891
instead concern;3:21;585357208;246
bank;0:56;864066649;432
least;7:12;854581157;260
their past;4:35;913958517;605
for;6:21;194896994;18
pretty;7:29;883532006;592
mean;6:39;291077294;843
state;9:17;823177194;639
attention;9:28;779075752;169
act dream;9:27;84670106;144
care;4:4;416279187;940
paper;4:14;633839650;778
gas;8:14;37860067;582
recently;7:14;292562671;237
me indeed;1:16;515791697;423
agree price;9:44;386582494;734
price;6:27;749182293;689
raise;1:30;117630459;659
marriage next;5:7;944802350;725
himself language;0:45;249784841;211
summer none;6:32;866290018;416
degree trial;9:36;289843745;330
base;9:45;212979227;383
way agreement;5:4;308600329;880
because;5:58;365955332;819
building;10:57;272460318;226
position;4:39;900296865;110
simple cup;2:49;992761843;545
only even;2:9;915138246;967
bar room;1:10;361285589;809
account business;2:51;185513970;710
her;6:43;418866103;368
word;0:53;506008953;631
kind turn;2:44;966661210;56
fine;5:19;582526309;323
begin;9:10;911390441;379
area;8:41;252794409;683
force;4:43;202695028;676
late lawyer;3:18;695486539;94
meeting live;0:36;351545111;98
guess;0:23;801535463;372
read;5:45;2935253;931
tend include;5:47;228666661;243
act chance;2:18;34681006;476
dream;2:11;821040999;806
full own;1:16;328627815;116
sense majority;0:43;485311845;721
unit;2:37;48167219;90
government;7:55;662298981;172
section strategy;3:37;724310882;169
economy;9:59;764395846;244
finally people;3:13;553824017;409
toward;1:9;243442381;454
clearly take;9:14;323794226;239
prevent some;7:34;360859881;502
think;1:4;857544167;16
condition;3:15;427509209;886
carry;8:19;941056785;603
property;5:38;107636197;852
rule;4:10;496122880;64
eat;0:26;327780311;475
watch;7:43;35228813;880
too too;0:4;819705542;987
million;9:3;807412511;300
hospital up;1:20;67023365;33
property;1:18;490744965;211
most guy;2:21;877392496;527
buy type;4:11;810409115;609
reveal one;6:48;17445155;147
animal;4:21;369766023;726
figure fast;9:55;171613907;776
field;7:23;654773187;75
huge;5:44;296764925;340
as western;3:5;48173728;740
for popular;5:41;219850251;87
speech;7:23;299153761;979
southern same;2:28;825270672;319
share;4:44;251184159;384
accept;5:39;951430667;10
six political;10:52;876850451;984
whole;7:16;235935347;917
reduce live;3:5;88724152;771
name power;9:13;404518869;321
develop ground;7:2;343877703;255
of discover;5:12;805800218;508
special;0:9;854687036;905
ok;5:10;492272293;621
marriage site;10:4;340087577;200
magazine;1:14;333639533;350
happy response;5:3;851903451;817
news ground;4:17;218003714;414
partner dinner;9:32;208657303;650
impact;4:4;187220357;96
position;3:32;46563544;370
green;5:42;605600151;493
here she;5:23;47067430;190
final product;9:40;246351066;429
office;3:14;331499698;5
when;2:1;565206512;412
author;10:29;962839336;5
school offer;2:50;998666134;325
